,Music1,Music2,Distance
1486,Love Yourself,Moves Like Jagger,86.54861083616798
1487,Love Yourself,Mundian To Bach Ke,50.91522916090023
1488,Love Yourself,My Heart Will Go On,63.58610203407342
1489,Love Yourself,My Sharona,56.83952476945811
1490,Love Yourself,My Sweet Lord,57.31995610865874
1491,Love Yourself,Needed Me,38.94542064525317
1492,Love Yourself,Old Town Road,34.73467308509882
1493,Love Yourself,One Dance,58.272237783230075
1494,Love Yourself,Right Round,54.42931379732825
1495,Love Yourself,Rock Around the Clock,54.91067997952593
1496,Love Yourself,Rock Your Baby,50.17946339003268
1497,Love Yourself,Rolling in the Deep,59.20345200149653
1498,Love Yourself,Rudolph the Red-Nosed Reindeer,54.74178801453099
1499,Love Yourself,See You Again,54.243393308842016
1500,Love Yourself,Shape of You,89.00259422975923
1501,Love Yourself,Silent Night,52.312890467642816
1502,Love Yourself,Somebody That I Used to Know,63.093427920296485
1503,Love Yourself,Something Just Like This,82.03769323282816
1504,Love Yourself,Sugar,89.68252711040961
1505,Love Yourself,Sukiyaki,59.740602997497305
1506,Love Yourself,Sweet Mother,54.46731934165655
1507,Love Yourself,Tennessee Waltz,50.143410263108024
1508,Love Yourself,The Last Farewell,74.16147465567998
1509,Love Yourself,Thinking Out Loud,35.027978493406934
1510,Love Yourself,Thrift Shop,56.29277123965445
1511,Love Yourself,Un-Break My Heart,52.715331151387886
1512,Love Yourself,Uptown Funk,82.12752900358649
1513,Love Yourself,Wabash Cannonball,53.87613568341266
1514,Love Yourself,Waka Waka (This Time for Africa),59.342702976379286
1515,Love Yourself,We Are the World,82.31653122531597
1516,Love Yourself,Y.M.C.A.,157.154913391603
1517,Love Yourself,"Yes Sir, I Can Boogie",43.09613905526265
1518,Love Yourself,You're the One That I Want,50.33225270958014
1519,Macarena,Moves Like Jagger,63.44195585237288
1520,Macarena,Mundian To Bach Ke,38.243161956493935
1521,Macarena,My Heart Will Go On,96.14181154362966
1522,Macarena,My Sharona,68.81972595853165
1523,Macarena,My Sweet Lord,74.75760511114801
1524,Macarena,Needed Me,50.53701367278217
1525,Macarena,Old Town Road,34.930127979415204
1526,Macarena,One Dance,69.59964565050193
1527,Macarena,Right Round,50.86715316883518
1528,Macarena,Rock Around the Clock,57.85001043849201
1529,Macarena,Rock Your Baby,40.614833576767566
1530,Macarena,Rolling in the Deep,72.39276278427447
1531,Macarena,Rudolph the Red-Nosed Reindeer,63.22116613016103
1532,Macarena,See You Again,20.47201221164237
1533,Macarena,Shape of You,119.20248394470848
1534,Macarena,Silent Night,60.39814426187009
1535,Macarena,Somebody That I Used to Know,90.315274526458
1536,Macarena,Something Just Like This,45.401580675581236
1537,Macarena,Sugar,151.87611150945375
1538,Macarena,Sukiyaki,73.67837240219148
1539,Macarena,Sweet Mother,52.55537109744701
1540,Macarena,Tennessee Waltz,42.31502742093417
1541,Macarena,The Last Farewell,53.23861622768513
1542,Macarena,Thinking Out Loud,17.400237481117035
1543,Macarena,Thrift Shop,56.582121767904546
1544,Macarena,Un-Break My Heart,53.217660499487735
1545,Macarena,Uptown Funk,109.76237439486074
1546,Macarena,Wabash Cannonball,49.56592038435812
1547,Macarena,Waka Waka (This Time for Africa),80.64895436729368
1548,Macarena,We Are the World,127.01244475306714
1549,Macarena,Y.M.C.A.,121.33043460048935
1550,Macarena,"Yes Sir, I Can Boogie",28.62049594493239
1551,Macarena,You're the One That I Want,43.12461409321258
1552,Moves Like Jagger,Mundian To Bach Ke,48.22055294823018
1553,Moves Like Jagger,My Heart Will Go On,131.32485068159667
1554,Moves Like Jagger,My Sharona,99.75512352737691
1555,Moves Like Jagger,My Sweet Lord,108.6254568779531
1556,Moves Like Jagger,Needed Me,36.676243537856756
1557,Moves Like Jagger,Old Town Road,113.06063979998683
1558,Moves Like Jagger,One Dance,97.02799102552429
1559,Moves Like Jagger,Right Round,64.15867278888679
1560,Moves Like Jagger,Rock Around the Clock,84.18431985292499
1561,Moves Like Jagger,Rock Your Baby,20.527716090260995
1562,Moves Like Jagger,Rolling in the Deep,110.44823714596394
1563,Moves Like Jagger,Rudolph the Red-Nosed Reindeer,98.00578850085985
1564,Moves Like Jagger,See You Again,94.98064668076226
1565,Moves Like Jagger,Shape of You,155.43497797757044
1566,Moves Like Jagger,Silent Night,87.11767858039914
1567,Moves Like Jagger,Somebody That I Used to Know,137.41518958137564
1568,Moves Like Jagger,Something Just Like This,51.89144619760672
1569,Moves Like Jagger,Sugar,197.48514796606008
1570,Moves Like Jagger,Sukiyaki,112.42533256749302
1571,Moves Like Jagger,Sweet Mother,21.017041804512846
1572,Moves Like Jagger,Tennessee Waltz,36.80138609267101
1573,Moves Like Jagger,The Last Farewell,12.566313115439163
1574,Moves Like Jagger,Thinking Out Loud,67.20355919606568
1575,Moves Like Jagger,Thrift Shop,81.14549974162634
1576,Moves Like Jagger,Un-Break My Heart,77.33690243721063
1577,Moves Like Jagger,Uptown Funk,151.32380261541002
1578,Moves Like Jagger,Wabash Cannonball,29.759648627949254
1579,Moves Like Jagger,Waka Waka (This Time for Africa),113.46480876465534
1580,Moves Like Jagger,We Are the World,181.4447084934376
1581,Moves Like Jagger,Y.M.C.A.,74.04376953176421
1582,Moves Like Jagger,"Yes Sir, I Can Boogie",36.69618851840838
1583,Moves Like Jagger,You're the One That I Want,54.08513388791469
1584,Mundian To Bach Ke,My Heart Will Go On,59.62838302145122
1585,Mundian To Bach Ke,My Sharona,29.405735663006464
1586,Mundian To Bach Ke,My Sweet Lord,38.597546797911086
1587,Mundian To Bach Ke,Needed Me,26.954274000879607
1588,Mundian To Bach Ke,Old Town Road,64.72806156431405
1589,Mundian To Bach Ke,One Dance,20.629437682343998
1590,Mundian To Bach Ke,Right Round,10.443954777552639
1591,Mundian To Bach Ke,Rock Around the Clock,16.45889797261048
1592,Mundian To Bach Ke,Rock Your Baby,13.851595657230382
1593,Mundian To Bach Ke,Rolling in the Deep,31.92258013545592
1594,Mundian To Bach Ke,Rudolph the Red-Nosed Reindeer,47.21188188003299
1595,Mundian To Bach Ke,See You Again,36.94079057337439
1596,Mundian To Bach Ke,Shape of You,71.39745276144718
1597,Mundian To Bach Ke,Silent Night,37.200763339232324
1598,Mundian To Bach Ke,Somebody That I Used to Know,59.585500823786866
1599,Mundian To Bach Ke,Something Just Like This,34.27604156205875
1600,Mundian To Bach Ke,Sugar,108.31229870649697
1601,Mundian To Bach Ke,Sukiyaki,30.540723619745997
1602,Mundian To Bach Ke,Sweet Mother,65.65881715685569
1603,Mundian To Bach Ke,Tennessee Waltz,8.301655215999032
1604,Mundian To Bach Ke,The Last Farewell,22.853102817744762
1605,Mundian To Bach Ke,Thinking Out Loud,19.161931198802165
1606,Mundian To Bach Ke,Thrift Shop,15.961472285415788
1607,Mundian To Bach Ke,Un-Break My Heart,13.126015094995138
1608,Mundian To Bach Ke,Uptown Funk,60.986098029612684
1609,Mundian To Bach Ke,Wabash Cannonball,8.410818837676924
1610,Mundian To Bach Ke,Waka Waka (This Time for Africa),42.98427981692813
1611,Mundian To Bach Ke,We Are the World,104.12120605829342
1612,Mundian To Bach Ke,Y.M.C.A.,157.10016587635124
1613,Mundian To Bach Ke,"Yes Sir, I Can Boogie",12.568788985113567
1614,Mundian To Bach Ke,You're the One That I Want,7.6192375025333074
1615,My Heart Will Go On,My Sharona,16.785795544913963
1616,My Heart Will Go On,My Sweet Lord,10.361072765129954
1617,My Heart Will Go On,Needed Me,70.15347408831673
1618,My Heart Will Go On,Old Town Road,30.55145902768503
1619,My Heart Will Go On,One Dance,25.304775776205638
1620,My Heart Will Go On,Right Round,44.67083549167603
1621,My Heart Will Go On,Rock Around the Clock,32.27477080641139
1622,My Heart Will Go On,Rock Your Baby,86.68754271253336
1623,My Heart Will Go On,Rolling in the Deep,15.544501426681293
1624,My Heart Will Go On,Rudolph the Red-Nosed Reindeer,37.2102361116635
1625,My Heart Will Go On,See You Again,57.26839104768777
1626,My Heart Will Go On,Shape of You,28.120437337299023
1627,My Heart Will Go On,Silent Night,38.76487630156479
1628,My Heart Will Go On,Somebody That I Used to Know,7.5211185655516
1629,My Heart Will Go On,Something Just Like This,61.6489657430026
1630,My Heart Will Go On,Sugar,30.30990302957774
1631,My Heart Will Go On,Sukiyaki,13.039582982002349
1632,My Heart Will Go On,Sweet Mother,148.3390066407623
1633,My Heart Will Go On,Tennessee Waltz,70.85414102746385
1634,My Heart Will Go On,The Last Farewell,122.49688964697728
1635,My Heart Will Go On,Thinking Out Loud,26.490862204835963
1636,My Heart Will Go On,Thrift Shop,32.805415093284545
1637,My Heart Will Go On,Un-Break My Heart,38.675018445050505
1638,My Heart Will Go On,Uptown Funk,19.614555485497423
1639,My Heart Will Go On,Wabash Cannonball,69.89341207389592
1640,My Heart Will Go On,Waka Waka (This Time for Africa),9.439129615907161
1641,My Heart Will Go On,We Are the World,25.00076424529585
1642,My Heart Will Go On,Y.M.C.A.,250.48199870816276
1643,My Heart Will Go On,"Yes Sir, I Can Boogie",71.27528146259723
1644,My Heart Will Go On,You're the One That I Want,52.50905407575306
1645,My Sharona,My Sweet Lord,10.409571201622697
1646,My Sharona,Needed Me,48.46220796232173
1647,My Sharona,Old Town Road,36.46553930901814
1648,My Sharona,One Dance,13.521104110556712
1649,My Sharona,Right Round,17.645313150931443
1650,My Sharona,Rock Around the Clock,10.539923213935506
1651,My Sharona,Rock Your Baby,52.80436654394855
1652,My Sharona,Rolling in the Deep,9.017547529137877
1653,My Sharona,Rudolph the Red-Nosed Reindeer,25.30672718879951
1654,My Sharona,See You Again,42.00961734296967
1655,My Sharona,Shape of You,39.69827195414102
1656,My Sharona,Silent Night,20.829487764994248
1657,My Sharona,Somebody That I Used to Know,14.980326121499274
1658,My Sharona,Something Just Like This,43.364508574661016
1659,My Sharona,Sugar,61.380128021269236
1660,My Sharona,Sukiyaki,7.894566308451008
1661,My Sharona,Sweet Mother,117.4899909532718
1662,My Sharona,Tennessee Waltz,39.88289854316706
1663,My Sharona,The Last Farewell,83.16384823297575
1664,My Sharona,Thinking Out Loud,19.85129255956313
1665,My Sharona,Thrift Shop,10.150232560279704
1666,My Sharona,Un-Break My Heart,13.246408442308487
1667,My Sharona,Uptown Funk,28.80422933240768
1668,My Sharona,Wabash Cannonball,37.65941104317517
1669,My Sharona,Waka Waka (This Time for Africa),9.173803418887495
1670,My Sharona,We Are the World,51.8910237774541
1671,My Sharona,Y.M.C.A.,218.1298576077371
1672,My Sharona,"Yes Sir, I Can Boogie",39.52697358729782
1673,My Sharona,You're the One That I Want,22.697778287603896
1674,My Sweet Lord,Needed Me,58.48435761761921
1675,My Sweet Lord,Old Town Road,25.02386503175165
1676,My Sweet Lord,One Dance,19.827166418063427
1677,My Sweet Lord,Right Round,25.4986477087897
1678,My Sweet Lord,Rock Around the Clock,17.246182661499027
1679,My Sweet Lord,Rock Your Baby,61.99127698814237
1680,My Sweet Lord,Rolling in the Deep,10.301845679543376
1681,My Sweet Lord,Rudolph the Red-Nosed Reindeer,28.74024764223461
1682,My Sweet Lord,See You Again,45.62749211080835
1683,My Sweet Lord,Shape of You,41.209881037697784
1684,My Sweet Lord,Silent Night,26.83746963418206
1685,My Sweet Lord,Somebody That I Used to Know,9.343167726643093
1686,My Sweet Lord,Something Just Like This,50.20242955848866
1687,My Sweet Lord,Sugar,50.71735589311845
1688,My Sweet Lord,Sukiyaki,8.621720027493792
1689,My Sweet Lord,Sweet Mother,124.34540795418172
1690,My Sweet Lord,Tennessee Waltz,48.82636481135016
1691,My Sweet Lord,The Last Farewell,95.00243411236521
1692,My Sweet Lord,Thinking Out Loud,21.621502290545322
1693,My Sweet Lord,Thrift Shop,14.621203605550438
1694,My Sweet Lord,Un-Break My Heart,20.765234673199924
1695,My Sweet Lord,Uptown Funk,30.84581647020397
1696,My Sweet Lord,Wabash Cannonball,49.35822257894417
1697,My Sweet Lord,Waka Waka (This Time for Africa),9.038847897640883
1698,My Sweet Lord,We Are the World,36.395777435888455
1699,My Sweet Lord,Y.M.C.A.,232.52747739420275
1700,My Sweet Lord,"Yes Sir, I Can Boogie",47.43822182936945
1701,My Sweet Lord,You're the One That I Want,31.329722939987835
1702,Needed Me,Old Town Road,74.4780070174944
1703,Needed Me,One Dance,36.324827857428886
1704,Needed Me,Right Round,32.04679761953224
1705,Needed Me,Rock Around the Clock,37.97765717528283
1706,Needed Me,Rock Your Baby,28.36276713162919
1707,Needed Me,Rolling in the Deep,52.26084803698098
1708,Needed Me,Rudolph the Red-Nosed Reindeer,58.449788773163704
1709,Needed Me,See You Again,66.15278067202053
1710,Needed Me,Shape of You,78.98303558039076
1711,Needed Me,Silent Night,50.27692496786619
1712,Needed Me,Somebody That I Used to Know,82.49535819987508
1713,Needed Me,Something Just Like This,52.10588155981869
1714,Needed Me,Sugar,108.34467840518047
1715,Needed Me,Sukiyaki,51.61512592852874
1716,Needed Me,Sweet Mother,31.590068720650795
1717,Needed Me,Tennessee Waltz,27.030974376699586
1718,Needed Me,The Last Farewell,36.33119713710882
1719,Needed Me,Thinking Out Loud,34.66546949675636
1720,Needed Me,Thrift Shop,36.815998139525696
1721,Needed Me,Un-Break My Heart,34.2804714654481
1722,Needed Me,Uptown Funk,74.10573215123404
1723,Needed Me,Wabash Cannonball,26.854983162225686
1724,Needed Me,Waka Waka (This Time for Africa),59.78467121358988
1725,Needed Me,We Are the World,106.47416049636811
1726,Needed Me,Y.M.C.A.,101.0818966307454
1727,Needed Me,"Yes Sir, I Can Boogie",29.206518255063802
1728,Needed Me,You're the One That I Want,28.345644385106947
1729,Old Town Road,One Dance,36.897934896419
1730,Old Town Road,Right Round,50.01846640501853
1731,Old Town Road,Rock Around the Clock,49.30708416496358
1732,Old Town Road,Rock Your Baby,76.9248343592447
1733,Old Town Road,Rolling in the Deep,35.03408891381616
1734,Old Town Road,Rudolph the Red-Nosed Reindeer,47.29761623246861
1735,Old Town Road,See You Again,25.036615009785603
1736,Old Town Road,Shape of You,17.903878207555465
1737,Old Town Road,Silent Night,47.47556227337878
1738,Old Town Road,Somebody That I Used to Know,32.707853880026754
1739,Old Town Road,Something Just Like This,70.23465418564298
1740,Old Town Road,Sugar,19.92578358893896
1741,Old Town Road,Sukiyaki,41.525330742713805
1742,Old Town Road,Sweet Mother,79.1038109225742
1743,Old Town Road,Tennessee Waltz,51.927848786404326
1744,Old Town Road,The Last Farewell,95.87815267506083
1745,Old Town Road,Thinking Out Loud,27.211467072091324
1746,Old Town Road,Thrift Shop,34.08180472211904
1747,Old Town Road,Un-Break My Heart,34.08672354720794
1748,Old Town Road,Uptown Funk,17.209494176919083
1749,Old Town Road,Wabash Cannonball,70.62617109697834
1750,Old Town Road,Waka Waka (This Time for Africa),39.11995375943568
1751,Old Town Road,We Are the World,19.597644894573904
1752,Old Town Road,Y.M.C.A.,168.83285808190698
1753,Old Town Road,"Yes Sir, I Can Boogie",40.426658265357375
1754,Old Town Road,You're the One That I Want,45.72538712007271
1755,One Dance,Right Round,15.61113478741872
1756,One Dance,Rock Around the Clock,14.600280931245848
1757,One Dance,Rock Your Baby,48.36702340835365
1758,One Dance,Rolling in the Deep,13.212660772236465
1759,One Dance,Rudolph the Red-Nosed Reindeer,34.516644441959244
1760,One Dance,See You Again,43.554322194614564
1761,One Dance,Shape of You,25.07678864332343
1762,One Dance,Silent Night,28.265796433978796
1763,One Dance,Somebody That I Used to Know,27.091167015265338
1764,One Dance,Something Just Like This,30.459881022696646
1765,One Dance,Sugar,59.99346814906733
1766,One Dance,Sukiyaki,12.416518052935718
1767,One Dance,Sweet Mother,110.36203316234072
1768,One Dance,Tennessee Waltz,40.394944007954265
1769,One Dance,The Last Farewell,83.58018094022869
1770,One Dance,Thinking Out Loud,20.53611780061691
1771,One Dance,Thrift Shop,14.608212111494042
1772,One Dance,Un-Break My Heart,9.584111879210546
1773,One Dance,Uptown Funk,20.422962197187793
1774,One Dance,Wabash Cannonball,31.260457372882932
1775,One Dance,Waka Waka (This Time for Africa),16.33549801787373
1776,One Dance,We Are the World,58.421243238294736
1777,One Dance,Y.M.C.A.,208.81295154237318
1778,One Dance,"Yes Sir, I Can Boogie",41.4400714908527
1779,One Dance,You're the One That I Want,15.732097659970634
1780,Right Round,Rock Around the Clock,8.459689055498947
1781,Right Round,Rock Your Baby,22.443025428024246
1782,Right Round,Rolling in the Deep,21.94300900075985
1783,Right Round,Rudolph the Red-Nosed Reindeer,38.161868637748526
1784,Right Round,See You Again,40.55345225175328
1785,Right Round,Shape of You,63.40094357107543
1786,Right Round,Silent Night,29.08002911284996
1787,Right Round,Somebody That I Used to Know,45.19485627407969
1788,Right Round,Something Just Like This,33.26428660285502
1789,Right Round,Sugar,94.85103717852368
1790,Right Round,Sukiyaki,18.562451665970478
1791,Right Round,Sweet Mother,84.87021902724102
1792,Right Round,Tennessee Waltz,14.441097362583147
1793,Right Round,The Last Farewell,46.02493478910337
1794,Right Round,Thinking Out Loud,19.1043785360709
1795,Right Round,Thrift Shop,8.058146042760582
1796,Right Round,Un-Break My Heart,7.330871090307954
1797,Right Round,Uptown Funk,50.656782322026196
1798,Right Round,Wabash Cannonball,11.99996422034998
1799,Right Round,Waka Waka (This Time for Africa),28.366348583841976
1800,Right Round,We Are the World,85.39056017720846
1801,Right Round,Y.M.C.A.,177.7250688822652
1802,Right Round,"Yes Sir, I Can Boogie",19.296347046401028
1803,Right Round,You're the One That I Want,7.871039116705243
1804,Rock Around the Clock,Rock Your Baby,37.14457600541252
1805,Rock Around the Clock,Rolling in the Deep,13.486608106813994
1806,Rock Around the Clock,Rudolph the Red-Nosed Reindeer,32.98572721140262
1807,Rock Around the Clock,See You Again,38.59266766513066
1808,Rock Around the Clock,Shape of You,43.750196395585725
1809,Rock Around the Clock,Silent Night,24.73323561682062
1810,Rock Around the Clock,Somebody That I Used to Know,31.621425707222308
1811,Rock Around the Clock,Something Just Like This,33.47057447063591
1812,Rock Around the Clock,Sugar,84.66622863823817
1813,Rock Around the Clock,Sukiyaki,10.875865597369227
1814,Rock Around the Clock,Sweet Mother,100.9374198574091
1815,Rock Around the Clock,Tennessee Waltz,24.964647660299157
1816,Rock Around the Clock,The Last Farewell,62.035784626291886
1817,Rock Around the Clock,Thinking Out Loud,18.927097952811817
1818,Rock Around the Clock,Thrift Shop,6.970025470885085
1819,Rock Around the Clock,Un-Break My Heart,7.87630703003081
1820,Rock Around the Clock,Uptown Funk,32.7425616631399
1821,Rock Around the Clock,Wabash Cannonball,22.6291274018702
1822,Rock Around the Clock,Waka Waka (This Time for Africa),19.061140509799067
1823,Rock Around the Clock,We Are the World,74.14231391579168
1824,Rock Around the Clock,Y.M.C.A.,196.8001456743518
1825,Rock Around the Clock,"Yes Sir, I Can Boogie",27.521922704499584
1826,Rock Around the Clock,You're the One That I Want,11.796586224419162
1827,Rock Your Baby,Rolling in the Deep,57.64866978536067
1828,Rock Your Baby,Rudolph the Red-Nosed Reindeer,59.54060960448306
1829,Rock Your Baby,See You Again,45.78959693495371
1830,Rock Your Baby,Shape of You,106.8010725490071
1831,Rock Your Baby,Silent Night,50.29787363398862
1832,Rock Your Baby,Somebody That I Used to Know,85.33527468459484
1833,Rock Your Baby,Something Just Like This,36.413210441355254
1834,Rock Your Baby,Sugar,151.05028202363022
1835,Rock Your Baby,Sukiyaki,58.153063949969976
1836,Rock Your Baby,Sweet Mother,39.508678416145166
1837,Rock Your Baby,Tennessee Waltz,10.949932491789646
1838,Rock Your Baby,The Last Farewell,12.062269247015035
1839,Rock Your Baby,Thinking Out Loud,26.452393142241593
1840,Rock Your Baby,Thrift Shop,35.09328236902823
1841,Rock Your Baby,Un-Break My Heart,30.04923033485471
1842,Rock Your Baby,Uptown Funk,96.1499932470238
1843,Rock Your Baby,Wabash Cannonball,11.597164339603424
1844,Rock Your Baby,Waka Waka (This Time for Africa),67.2597159777793
1845,Rock Your Baby,We Are the World,135.32319939907794
1846,Rock Your Baby,Y.M.C.A.,121.56118686838818
1847,Rock Your Baby,"Yes Sir, I Can Boogie",14.91519575134146
1848,Rock Your Baby,You're the One That I Want,16.850804555120607
1849,Rolling in the Deep,Rudolph the Red-Nosed Reindeer,24.864073753423426
1850,Rolling in the Deep,See You Again,42.742685823601725
1851,Rolling in the Deep,Shape of You,29.630049990179273
1852,Rolling in the Deep,Silent Night,22.408303201541464
1853,Rolling in the Deep,Somebody That I Used to Know,13.158965600539258
1854,Rolling in the Deep,Something Just Like This,44.97125904550321
1855,Rolling in the Deep,Sugar,56.47485363987221
1856,Rolling in the Deep,Sukiyaki,7.997894368063954
1857,Rolling in the Deep,Sweet Mother,124.96234492786795
1858,Rolling in the Deep,Tennessee Waltz,47.305300907677236
1859,Rolling in the Deep,The Last Farewell,92.00689673422241
1860,Rolling in the Deep,Thinking Out Loud,21.316858442578447
1861,Rolling in the Deep,Thrift Shop,12.69785810024982
1862,Rolling in the Deep,Un-Break My Heart,17.075325303303686
1863,Rolling in the Deep,Uptown Funk,22.564018740110072
1864,Rolling in the Deep,Wabash Cannonball,43.8465181760853
1865,Rolling in the Deep,Waka Waka (This Time for Africa),9.42821846002207
1866,Rolling in the Deep,We Are the World,48.413746164837924
1867,Rolling in the Deep,Y.M.C.A.,223.10170003304384
1868,Rolling in the Deep,"Yes Sir, I Can Boogie",43.11290747168063
1869,Rolling in the Deep,You're the One That I Want,26.536448782404495
1870,Rudolph the Red-Nosed Reindeer,See You Again,49.45598876034174
1871,Rudolph the Red-Nosed Reindeer,Shape of You,48.12942999735747
1872,Rudolph the Red-Nosed Reindeer,Silent Night,7.331494605774301
1873,Rudolph the Red-Nosed Reindeer,Somebody That I Used to Know,33.02586734349067
1874,Rudolph the Red-Nosed Reindeer,Something Just Like This,53.84711683207044
1875,Rudolph the Red-Nosed Reindeer,Sugar,72.19751826581653
1876,Rudolph the Red-Nosed Reindeer,Sukiyaki,32.99860537279796
1877,Rudolph the Red-Nosed Reindeer,Sweet Mother,109.23839730227635
1878,Rudolph the Red-Nosed Reindeer,Tennessee Waltz,52.91163044585232
1879,Rudolph the Red-Nosed Reindeer,The Last Farewell,85.2290481414408
1880,Rudolph the Red-Nosed Reindeer,Thinking Out Loud,32.72056215844932
1881,Rudolph the Red-Nosed Reindeer,Thrift Shop,30.195904823549473
1882,Rudolph the Red-Nosed Reindeer,Un-Break My Heart,31.736898665528155
1883,Rudolph the Red-Nosed Reindeer,Uptown Funk,42.906437153435114
1884,Rudolph the Red-Nosed Reindeer,Wabash Cannonball,53.48681113186131
1885,Rudolph the Red-Nosed Reindeer,Waka Waka (This Time for Africa),29.908197861944313
1886,Rudolph the Red-Nosed Reindeer,We Are the World,63.1719424450892
1887,Rudolph the Red-Nosed Reindeer,Y.M.C.A.,212.0110117474909
1888,Rudolph the Red-Nosed Reindeer,"Yes Sir, I Can Boogie",37.97878880440657
1889,Rudolph the Red-Nosed Reindeer,You're the One That I Want,41.140804215313345
1890,See You Again,Shape of You,68.83171400509461
1891,See You Again,Silent Night,47.58357980044068
1892,See You Again,Somebody That I Used to Know,53.421978571142546
1893,See You Again,Something Just Like This,27.648304649768466
1894,See You Again,Sugar,92.2952827151089
1895,See You Again,Sukiyaki,43.32264521089072
1896,See You Again,Sweet Mother,62.196807604427065
1897,See You Again,Tennessee Waltz,43.35288444541864
1898,See You Again,The Last Farewell,75.845827868053
1899,See You Again,Thinking Out Loud,16.72378262015285
1900,See You Again,Thrift Shop,38.56404751056388
1901,See You Again,Un-Break My Heart,36.333228128495
1902,See You Again,Uptown Funk,60.733264914736786
1903,See You Again,Wabash Cannonball,45.772985665104436
1904,See You Again,Waka Waka (This Time for Africa),48.781821521864025
1905,See You Again,We Are the World,77.36129125592387
1906,See You Again,Y.M.C.A.,171.0502326514305
1907,See You Again,"Yes Sir, I Can Boogie",25.857074171921138
1908,See You Again,You're the One That I Want,36.685996536889924
1909,Shape of You,Silent Night,50.26147732247596
1910,Shape of You,Somebody That I Used to Know,25.478024597582834
1911,Shape of You,Something Just Like This,60.55691789898378
1912,Shape of You,Sugar,21.623493873642392
1913,Shape of You,Sukiyaki,37.57026287350956
1914,Shape of You,Sweet Mother,174.7540112805731
1915,Shape of You,Tennessee Waltz,98.91576229949557
1916,Shape of You,The Last Farewell,139.41139210444425
1917,Shape of You,Thinking Out Loud,47.46851289061224
1918,Shape of You,Thrift Shop,48.89847796045619
1919,Shape of You,Un-Break My Heart,54.64341607982493
1920,Shape of You,Uptown Funk,7.701068117043239
1921,Shape of You,Wabash Cannonball,82.48161417586742
1922,Shape of You,Waka Waka (This Time for Africa),40.13034887859683
1923,Shape of You,We Are the World,26.81517394910135
1924,Shape of You,Y.M.C.A.,262.0297353580732
1925,Shape of You,"Yes Sir, I Can Boogie",92.50970527387511
1926,Shape of You,You're the One That I Want,68.47877215741944
1927,Silent Night,Somebody That I Used to Know,33.819661271478196
1928,Silent Night,Something Just Like This,46.51264000665469
1929,Silent Night,Sugar,76.2676521121493
1930,Silent Night,Sukiyaki,27.67539192225697
1931,Silent Night,Sweet Mother,101.32319279182563
1932,Silent Night,Tennessee Waltz,43.74773813485883
1933,Silent Night,The Last Farewell,73.20230381918246
1934,Silent Night,Thinking Out Loud,28.755913439989282
1935,Silent Night,Thrift Shop,22.291338397118984
1936,Silent Night,Un-Break My Heart,25.716763181619896
1937,Silent Night,Uptown Funk,43.833750271827896
1938,Silent Night,Wabash Cannonball,42.61822680812568
1939,Silent Night,Waka Waka (This Time for Africa),28.80040718417938
1940,Silent Night,We Are the World,67.3481997406056
1941,Silent Night,Y.M.C.A.,201.11642349518482
1942,Silent Night,"Yes Sir, I Can Boogie",30.50557739415007
1943,Silent Night,You're the One That I Want,31.908568829036142
1944,Somebody That I Used to Know,Something Just Like This,63.08098612609731
1945,Somebody That I Used to Know,Sugar,32.92225845402012
1946,Somebody That I Used to Know,Sukiyaki,12.171010134311299
1947,Somebody That I Used to Know,Sweet Mother,145.63207413828084
1948,Somebody That I Used to Know,Tennessee Waltz,71.62792887057601
1949,Somebody That I Used to Know,The Last Farewell,118.53954992291273
1950,Somebody That I Used to Know,Thinking Out Loud,28.97722233478814
1951,Somebody That I Used to Know,Thrift Shop,29.738882264956743
1952,Somebody That I Used to Know,Un-Break My Heart,39.431646550459426
1953,Somebody That I Used to Know,Uptown Funk,19.65642418228744
1954,Somebody That I Used to Know,Wabash Cannonball,72.34666938604316
1955,Somebody That I Used to Know,Waka Waka (This Time for Africa),9.932691305639757
1956,Somebody That I Used to Know,We Are the World,24.698432531365462
1957,Somebody That I Used to Know,Y.M.C.A.,250.0838717374583
1958,Somebody That I Used to Know,"Yes Sir, I Can Boogie",65.16335330201909
1959,Somebody That I Used to Know,You're the One That I Want,52.120175356850616
1960,Something Just Like This,Sugar,93.55426877919732
1961,Something Just Like This,Sukiyaki,44.35204256874889
1962,Something Just Like This,Sweet Mother,75.08103971439033
1963,Something Just Like This,Tennessee Waltz,36.07555044335303
1964,Something Just Like This,The Last Farewell,46.89136572929393
1965,Something Just Like This,Thinking Out Loud,36.82189694820339
1966,Something Just Like This,Thrift Shop,35.927600710745395
1967,Something Just Like This,Un-Break My Heart,36.35514807723403
1968,Something Just Like This,Uptown Funk,56.10693915298445
1969,Something Just Like This,Wabash Cannonball,31.04405606517394
1970,Something Just Like This,Waka Waka (This Time for Africa),52.37573318470928
1971,Something Just Like This,We Are the World,93.25802457935094
1972,Something Just Like This,Y.M.C.A.,115.58599055887512
1973,Something Just Like This,"Yes Sir, I Can Boogie",32.37729917871452
1974,Something Just Like This,You're the One That I Want,32.69669026380388
1975,Sugar,Sukiyaki,62.19595425634045
1976,Sugar,Sweet Mother,209.7406637788465
1977,Sugar,Tennessee Waltz,128.71019002534436
1978,Sugar,The Last Farewell,176.36112954949445
1979,Sugar,Thinking Out Loud,60.662875711448294
